ticker,date,close,adjusted_close,volume
META,2024-03-25,114.248,114.248,1306500
META,2024-03-26,114.552,114.552,1310000
META,2024-03-27,114.856,114.856,1313500
META,2024-03-28,115.16,115.16,1317000
META,2024-03-29,114.12,114.12,1320500
META,2024-04-01,114.424,114.424,1324000
META,2024-04-02,114.728,114.728,1327500
META,2024-04-03,115.032,115.032,1331000
META,2024-04-04,115.336,115.336,1334500
META,2024-04-05,115.64,115.64,1338000
META,2024-04-08,115.944,115.944,1341500
META,2024-04-09,116.248,116.248,1345000
META,2024-04-10,116.552,116.552,1348500
META,2024-04-11,116.856,116.856,1352000
META,2024-04-12,117.16,117.16,1355500
META,2024-04-15,117.464,117.464,1359000
META,2024-04-16,117.768,117.768,1362500
META,2024-04-17,118.072,118.072,1366000
META,2024-04-18,118.376,118.376,1369500
META,2024-04-19,118.68,118.68,1373000
META,2024-04-22,118.984,118.984,1376500
META,2024-04-23,119.288,119.288,1380000
META,2024-04-24,119.592,119.592,1383500
META,2024-04-25,119.896,119.896,1387000
META,2024-04-26,120.2,120.2,1390500
META,2024-04-29,119.16,119.16,1394000
META,2024-04-30,119.464,119.464,1397500
META,2024-05-01,119.768,119.768,1401000
META,2024-05-02,120.072,120.072,1404500
META,2024-05-03,120.376,120.376,1408000
META,2024-05-06,120.68,120.68,1411500
META,2024-05-07,120.984,120.984,1415000
META,2024-05-08,121.288,121.288,1418500
META,2024-05-09,121.592,121.592,1422000
META,2024-05-10,121.896,121.896,1425500
META,2024-05-13,122.2,122.2,1429000
META,2024-05-14,122.504,122.504,1432500
META,2024-05-15,122.808,122.808,1436000
META,2024-05-16,123.112,123.112,1439500
META,2024-05-17,123.416,123.416,1443000
META,2024-05-20,123.72,123.72,1446500
META,2024-05-21,124.024,124.024,1450000
META,2024-05-22,124.328,124.328,1453500
META,2024-05-23,124.632,124.632,1457000
META,2024-05-24,124.936,124.936,1460500
META,2024-05-27,125.24,125.24,1464000
META,2024-05-28,124.2,124.2,1467500
META,2024-05-29,124.504,124.504,1471000
META,2024-05-30,124.808,124.808,1474500
META,2024-05-31,125.112,125.112,1478000
META,2024-06-03,125.416,125.416,1481500
META,2024-06-04,125.72,125.72,1485000
META,2024-06-05,126.024,126.024,1488500
META,2024-06-06,126.328,126.328,1492000
META,2024-06-07,126.632,126.632,1495500
META,2024-06-10,126.936,126.936,1499000
META,2024-06-11,127.24,127.24,1502500
META,2024-06-12,127.544,127.544,1506000
META,2024-06-13,127.848,127.848,1509500
META,2024-06-14,128.152,128.152,1513000
META,2024-06-17,128.456,128.456,1516500
META,2024-06-18,128.76,128.76,1520000
META,2024-06-19,129.064,129.064,1523500
META,2024-06-20,129.368,129.368,1527000
META,2024-06-21,129.672,129.672,1530500
META,2024-06-24,129.976,129.976,1534000
META,2024-06-25,130.28,130.28,1537500
META,2024-06-26,129.24,129.24,1541000
META,2024-06-27,129.544,129.544,1544500
META,2024-06-28,129.848,129.848,1548000
GOOGL,2024-01-02,105.0,105.063,1125000
GOOGL,2024-01-03,105.295,105.3582,1128500
GOOGL,2024-01-04,105.59,105.6534,1132000
GOOGL,2024-01-05,105.885,105.9485,1135500
GOOGL,2024-01-08,106.18,106.2437,1139000
GOOGL,2024-01-09,106.475,106.5389,1142500
GOOGL,2024-01-10,106.77,106.8341,1146000
GOOGL,2024-01-11,107.065,107.1292,1149500
GOOGL,2024-01-12,107.36,107.4244,1153000
GOOGL,2024-01-15,107.655,107.7196,1156500
GOOGL,2024-01-16,107.95,108.0148,1160000
GOOGL,2024-01-17,108.245,108.3099,1163500
GOOGL,2024-01-18,108.54,108.6051,1167000
GOOGL,2024-01-19,108.835,108.9003,1170500
GOOGL,2024-01-22,109.13,109.1955,1174000
GOOGL,2024-01-23,109.425,109.4907,1177500
GOOGL,2024-01-24,109.72,109.7858,1181000
GOOGL,2024-01-25,110.015,110.081,1184500
GOOGL,2024-01-26,110.31,110.3762,1188000
GOOGL,2024-01-29,110.605,110.6714,1191500
GOOGL,2024-01-30,110.9,110.9665,1195000
GOOGL,2024-01-31,110.355,110.4212,1198500
GOOGL,2024-02-01,110.65,110.7164,1202000
GOOGL,2024-02-02,110.945,111.0116,1205500
GOOGL,2024-02-05,111.24,111.3067,1209000
GOOGL,2024-02-06,111.535,111.6019,1212500
GOOGL,2024-02-07,111.83,111.8971,1216000
GOOGL,2024-02-08,112.125,112.1923,1219500
GOOGL,2024-02-09,112.42,112.4875,1223000
GOOGL,2024-02-12,112.715,112.7826,1226500
GOOGL,2024-02-13,113.01,113.0778,1230000
GOOGL,2024-02-14,113.305,113.373,1233500
GOOGL,2024-02-15,113.6,113.6682,1237000
GOOGL,2024-02-16,113.895,113.9633,1240500
GOOGL,2024-02-19,114.19,114.2585,1244000
GOOGL,2024-02-20,114.485,114.5537,1247500
GOOGL,2024-02-21,114.78,114.8489,1251000
GOOGL,2024-02-22,115.075,115.144,1254500
GOOGL,2024-02-23,115.37,115.4392,1258000
GOOGL,2024-02-26,115.665,115.7344,1261500
GOOGL,2024-02-27,115.96,116.0296,1265000
GOOGL,2024-02-28,116.255,116.3248,1268500
GOOGL,2024-02-29,115.71,115.7794,1272000
GOOGL,2024-03-01,116.005,116.0746,1275500
GOOGL,2024-03-04,116.3,116.3698,1279000
GOOGL,2024-03-05,116.595,116.665,1282500
GOOGL,2024-03-06,116.89,116.9601,1286000
GOOGL,2024-03-07,117.185,117.2553,1289500
GOOGL,2024-03-08,117.48,117.5505,1293000
GOOGL,2024-03-11,117.775,117.8457,1296500
GOOGL,2024-03-12,118.07,118.1408,1300000
GOOGL,2024-03-13,118.365,118.436,1303500
GOOGL,2024-03-14,118.66,118.7312,1307000
GOOGL,2024-03-15,118.955,119.0264,1310500
GOOGL,2024-03-18,119.25,119.3215,1314000
GOOGL,2024-03-19,119.545,119.6167,1317500
GOOGL,2024-03-20,119.84,119.9119,1321000
GOOGL,2024-03-21,120.135,120.2071,1324500
GOOGL,2024-03-22,120.43,120.5023,1328000
GOOGL,2024-03-25,120.725,120.7974,1331500
GOOGL,2024-03-26,121.02,121.0926,1335000
GOOGL,2024-03-27,121.315,121.3878,1338500
GOOGL,2024-03-28,121.61,121.683,1342000
GOOGL,2024-03-29,121.065,121.1376,1345500
GOOGL,2024-04-01,121.36,121.4328,1349000
GOOGL,2024-04-02,121.655,121.728,1352500
GOOGL,2024-04-03,121.95,122.0232,1356000
GOOGL,2024-04-04,122.245,122.3183,1359500
GOOGL,2024-04-05,122.54,122.6135,1363000
GOOGL,2024-04-08,122.835,122.9087,1366500
GOOGL,2024-04-09,123.13,123.2039,1370000
GOOGL,2024-04-10,123.425,123.4991,1373500
GOOGL,2024-04-11,123.72,123.7942,1377000
GOOGL,2024-04-12,124.015,124.0894,1380500
GOOGL,2024-04-15,124.31,124.3846,1384000
GOOGL,2024-04-16,124.605,124.6798,1387500
GOOGL,2024-04-17,124.9,124.9749,1391000
GOOGL,2024-04-18,125.195,125.2701,1394500
GOOGL,2024-04-19,125.49,125.5653,1398000
GOOGL,2024-04-22,125.785,125.8605,1401500
GOOGL,2024-04-23,126.08,126.1556,1405000
GOOGL,2024-04-24,126.375,126.4508,1408500
GOOGL,2024-04-25,126.67,126.746,1412000
GOOGL,2024-04-26,126.965,127.0412,1415500
GOOGL,2024-04-29,126.42,126.4959,1419000
GOOGL,2024-04-30,126.715,126.791,1422500
GOOGL,2024-05-01,127.01,127.0862,1426000
GOOGL,2024-05-02,127.305,127.3814,1429500
GOOGL,2024-05-03,127.6,127.6766,1433000
GOOGL,2024-05-06,127.895,127.9717,1436500
GOOGL,2024-05-07,128.19,128.2669,1440000
GOOGL,2024-05-08,128.485,128.5621,1443500
GOOGL,2024-05-09,128.78,128.8573,1447000
GOOGL,2024-05-10,129.075,129.1524,1450500
GOOGL,2024-05-13,129.37,129.4476,1454000
GOOGL,2024-05-14,129.665,129.7428,1457500
GOOGL,2024-05-15,129.96,130.038,1461000
GOOGL,2024-05-16,130.255,130.3332,1464500
GOOGL,2024-05-17,130.55,130.6283,1468000
GOOGL,2024-05-20,130.845,130.9235,1471500
GOOGL,2024-05-21,131.14,131.2187,1475000
GOOGL,2024-05-22,131.435,131.5139,1478500
GOOGL,2024-05-23,131.73,131.809,1482000
GOOGL,2024-05-24,132.025,132.1042,1485500
GOOGL,2024-05-27,132.32,132.3994,1489000
GOOGL,2024-05-28,131.775,131.8541,1492500
GOOGL,2024-05-29,132.07,132.1492,1496000
GOOGL,2024-05-30,132.365,132.4444,1499500
GOOGL,2024-05-31,132.66,132.7396,1503000
GOOGL,2024-06-03,132.955,133.0348,1506500
GOOGL,2024-06-04,133.25,133.3299,1510000
GOOGL,2024-06-05,133.545,133.6251,1513500
GOOGL,2024-06-06,133.84,133.9203,1517000
GOOGL,2024-06-07,134.135,134.2155,1520500
GOOGL,2024-06-10,134.43,134.5107,1524000
GOOGL,2024-06-11,134.725,134.8058,1527500
GOOGL,2024-06-12,135.02,135.101,1531000
GOOGL,2024-06-13,135.315,135.3962,1534500
GOOGL,2024-06-14,135.61,135.6914,1538000
GOOGL,2024-06-17,135.905,135.9865,1541500
GOOGL,2024-06-18,136.2,136.2817,1545000
GOOGL,2024-06-19,136.495,136.5769,1548500
GOOGL,2024-06-20,136.79,136.8721,1552000
GOOGL,2024-06-21,137.085,137.1673,1555500
GOOGL,2024-06-24,137.38,137.4624,1559000
GOOGL,2024-06-25,137.675,137.7576,1562500
GOOGL,2024-06-26,137.13,137.2123,1566000
GOOGL,2024-06-27,137.425,137.5075,1569500
GOOGL,2024-06-28,137.72,137.8026,1573000
AVGO,2024-01-02,111.0,111.1332,1150000
AVGO,2024-01-03,111.316,111.4496,1153500
AVGO,2024-01-04,111.632,111.766,1157000
AVGO,2024-01-05,111.948,112.0823,1160500
AVGO,2024-01-08,112.264,112.3987,1164000
AVGO,2024-01-09,112.58,112.7151,1167500
AVGO,2024-01-10,112.896,113.0315,1171000
AVGO,2024-01-11,113.212,113.3479,1174500
AVGO,2024-01-12,113.528,113.6642,1178000
AVGO,2024-01-15,113.844,113.9806,1181500
AVGO,2024-01-16,114.16,114.297,1185000
AVGO,2024-01-17,114.476,114.6134,1188500
AVGO,2024-01-18,114.792,114.9298,1192000
AVGO,2024-01-19,115.108,115.2461,1195500
AVGO,2024-01-22,115.424,115.5625,1199000
AVGO,2024-01-23,115.74,115.8789,1202500
AVGO,2024-01-24,116.056,116.1953,1206000
AVGO,2024-01-25,116.372,116.5116,1209500
AVGO,2024-01-26,116.688,116.828,1213000
AVGO,2024-01-29,117.004,117.1444,1216500
AVGO,2024-01-30,117.32,117.4608,1220000
AVGO,2024-01-31,116.67,116.81,1223500
AVGO,2024-02-01,116.986,117.1264,1227000
AVGO,2024-02-02,117.302,117.4428,1230500
AVGO,2024-02-05,117.618,117.7591,1234000
AVGO,2024-02-06,117.934,118.0755,1237500
AVGO,2024-02-07,118.25,118.3919,1241000
AVGO,2024-02-08,118.566,118.7083,1244500
AVGO,2024-02-09,118.882,119.0247,1248000
AVGO,2024-02-12,119.198,119.341,1251500
AVGO,2024-02-13,119.514,119.6574,1255000
AVGO,2024-02-14,119.83,119.9738,1258500
AVGO,2024-02-15,120.146,120.2902,1262000
AVGO,2024-02-16,120.462,120.6066,1265500
AVGO,2024-02-19,120.778,120.9229,1269000
AVGO,2024-02-20,121.094,121.2393,1272500
AVGO,2024-02-21,121.41,121.5557,1276000
AVGO,2024-02-22,121.726,121.8721,1279500
AVGO,2024-02-23,122.042,122.1885,1283000
AVGO,2024-02-26,122.358,122.5048,1286500
AVGO,2024-02-27,122.674,122.8212,1290000
AVGO,2024-02-28,122.99,123.1376,1293500
AVGO,2024-02-29,122.34,122.4868,1297000
AVGO,2024-03-01,122.656,122.8032,1300500
AVGO,2024-03-04,122.972,123.1196,1304000
AVGO,2024-03-05,123.288,123.4359,1307500
AVGO,2024-03-06,123.604,123.7523,1311000
AVGO,2024-03-07,123.92,124.0687,1314500
AVGO,2024-03-08,124.236,124.3851,1318000
AVGO,2024-03-11,124.552,124.7015,1321500
AVGO,2024-03-12,124.868,125.0178,1325000
AVGO,2024-03-13,125.184,125.3342,1328500
AVGO,2024-03-14,125.5,125.6506,1332000
AVGO,2024-03-15,125.816,125.967,1335500
AVGO,2024-03-18,126.132,126.2834,1339000
AVGO,2024-03-19,126.448,126.5997,1342500
AVGO,2024-03-20,126.764,126.9161,1346000
AVGO,2024-03-21,127.08,127.2325,1349500
AVGO,2024-03-22,127.396,127.5489,1353000
AVGO,2024-03-25,127.712,127.8653,1356500
AVGO,2024-03-26,128.028,128.1816,1360000
AVGO,2024-03-27,128.344,128.498,1363500
AVGO,2024-03-28,128.66,128.8144,1367000
AVGO,2024-03-29,128.01,128.1636,1370500
AVGO,2024-04-01,128.326,128.48,1374000
AVGO,2024-04-02,128.642,128.7964,1377500
AVGO,2024-04-03,128.958,129.1127,1381000
AVGO,2024-04-04,129.274,129.4291,1384500
AVGO,2024-04-05,129.59,129.7455,1388000
AVGO,2024-04-08,129.906,130.0619,1391500
AVGO,2024-04-09,130.222,130.3783,1395000
AVGO,2024-04-10,130.538,130.6946,1398500
AVGO,2024-04-11,130.854,131.011,1402000
AVGO,2024-04-12,131.17,131.3274,1405500
AVGO,2024-04-15,131.486,131.6438,1409000
AVGO,2024-04-16,131.802,131.9602,1412500
AVGO,2024-04-17,132.118,132.2765,1416000
AVGO,2024-04-18,132.434,132.5929,1419500
AVGO,2024-04-19,132.75,132.9093,1423000
AVGO,2024-04-22,133.066,133.2257,1426500
AVGO,2024-04-23,133.382,133.5421,1430000
AVGO,2024-04-24,133.698,133.8584,1433500
AVGO,2024-04-25,134.014,134.1748,1437000
AVGO,2024-04-26,134.33,134.4912,1440500
AVGO,2024-04-29,133.68,133.8404,1444000
AVGO,2024-04-30,133.996,134.1568,1447500
AVGO,2024-05-01,134.312,134.4732,1451000
AVGO,2024-05-02,134.628,134.7896,1454500
AVGO,2024-05-03,134.944,135.1059,1458000
AVGO,2024-05-06,135.26,135.4223,1461500
AVGO,2024-05-07,135.576,135.7387,1465000
AVGO,2024-05-08,135.892,136.0551,1468500
AVGO,2024-05-09,136.208,136.3714,1472000
AVGO,2024-05-10,136.524,136.6878,1475500
AVGO,2024-05-13,136.84,137.0042,1479000
AVGO,2024-05-14,137.156,137.3206,1482500
AVGO,2024-05-15,137.472,137.637,1486000
AVGO,2024-05-16,137.788,137.9533,1489500
AVGO,2024-05-17,138.104,138.2697,1493000
AVGO,2024-05-20,138.42,138.5861,1496500
AVGO,2024-05-21,138.736,138.9025,1500000
AVGO,2024-05-22,139.052,139.2189,1503500
AVGO,2024-05-23,139.368,139.5352,1507000
AVGO,2024-05-24,139.684,139.8516,1510500
AVGO,2024-05-27,140.0,140.168,1514000
AVGO,2024-05-28,139.35,139.5172,1517500
AVGO,2024-05-29,139.666,139.8336,1521000
AVGO,2024-05-30,139.982,140.15,1524500
AVGO,2024-05-31,140.298,140.4664,1528000
AVGO,2024-06-03,140.614,140.7827,1531500
AVGO,2024-06-04,140.93,141.0991,1535000
AVGO,2024-06-05,141.246,141.4155,1538500
AVGO,2024-06-06,141.562,141.7319,1542000
AVGO,2024-06-07,141.878,142.0483,1545500
AVGO,2024-06-10,142.194,142.3646,1549000
AVGO,2024-06-11,142.51,142.681,1552500
AVGO,2024-06-12,142.826,142.9974,1556000
AVGO,2024-06-13,143.142,143.3138,1559500
AVGO,2024-06-14,143.458,143.6301,1563000
AVGO,2024-06-17,143.774,143.9465,1566500
AVGO,2024-06-18,144.09,144.2629,1570000
AVGO,2024-06-19,144.406,144.5793,1573500
AVGO,2024-06-20,144.722,144.8957,1577000
AVGO,2024-06-21,145.038,145.212,1580500
AVGO,2024-06-24,145.354,145.5284,1584000
AVGO,2024-06-25,145.67,145.8448,1587500
AVGO,2024-06-26,145.02,145.194,1591000
AVGO,2024-06-27,145.336,145.5104,1594500
AVGO,2024-06-28,145.652,145.8268,1598000
ORCL,2024-01-02,117.0,117.2106,1175000
ORCL,2024-01-03,117.337,117.5482,1178500
ORCL,2024-01-04,117.674,117.8858,1182000
ORCL,2024-01-05,118.011,118.2234,1185500
ORCL,2024-01-08,118.348,118.561,1189000
ORCL,2024-01-09,118.685,118.8986,1192500
ORCL,2024-01-10,119.022,119.2362,1196000
ORCL,2024-01-11,119.359,119.5738,1199500
ORCL,2024-01-12,119.696,119.9115,1203000
ORCL,2024-01-15,120.033,120.2491,1206500
ORCL,2024-01-16,120.37,120.5867,1210000
ORCL,2024-01-17,120.707,120.9243,1213500
ORCL,2024-01-18,121.044,121.2619,1217000
ORCL,2024-01-19,121.381,121.5995,1220500
ORCL,2024-01-22,121.718,121.9371,1224000
ORCL,2024-01-23,122.055,122.2747,1227500
ORCL,2024-01-24,122.392,122.6123,1231000
ORCL,2024-01-25,122.729,122.9499,1234500
ORCL,2024-01-26,123.066,123.2875,1238000
ORCL,2024-01-29,123.403,123.6251,1241500
ORCL,2024-01-30,123.74,123.9627,1245000
ORCL,2024-01-31,122.985,123.2064,1248500
ORCL,2024-02-01,123.322,123.544,1252000
ORCL,2024-02-02,123.659,123.8816,1255500
ORCL,2024-02-05,123.996,124.2192,1259000
ORCL,2024-02-06,124.333,124.5568,1262500
ORCL,2024-02-07,124.67,124.8944,1266000
ORCL,2024-02-08,125.007,125.232,1269500
ORCL,2024-02-09,125.344,125.5696,1273000
ORCL,2024-02-12,125.681,125.9072,1276500
ORCL,2024-02-13,126.018,126.2448,1280000
ORCL,2024-02-14,126.355,126.5824,1283500
ORCL,2024-02-15,126.692,126.92,1287000
ORCL,2024-02-16,127.029,127.2577,1290500
ORCL,2024-02-19,127.366,127.5953,1294000
ORCL,2024-02-20,127.703,127.9329,1297500
ORCL,2024-02-21,128.04,128.2705,1301000
ORCL,2024-02-22,128.377,128.6081,1304500
ORCL,2024-02-23,128.714,128.9457,1308000
ORCL,2024-02-26,129.051,129.2833,1311500
ORCL,2024-02-27,129.388,129.6209,1315000
ORCL,2024-02-28,129.725,129.9585,1318500
ORCL,2024-02-29,128.97,129.2021,1322000
ORCL,2024-03-01,129.307,129.5398,1325500
ORCL,2024-03-04,129.644,129.8774,1329000
ORCL,2024-03-05,129.981,130.215,1332500
ORCL,2024-03-06,130.318,130.5526,1336000
ORCL,2024-03-07,130.655,130.8902,1339500
ORCL,2024-03-08,130.992,131.2278,1343000
ORCL,2024-03-11,131.329,131.5654,1346500
ORCL,2024-03-12,131.666,131.903,1350000
ORCL,2024-03-13,132.003,132.2406,1353500
ORCL,2024-03-14,132.34,132.5782,1357000
ORCL,2024-03-15,132.677,132.9158,1360500
ORCL,2024-03-18,133.014,133.2534,1364000
ORCL,2024-03-19,133.351,133.591,1367500
ORCL,2024-03-20,133.688,133.9286,1371000
ORCL,2024-03-21,134.025,134.2662,1374500
ORCL,2024-03-22,134.362,134.6039,1378000
ORCL,2024-03-25,134.699,134.9415,1381500
ORCL,2024-03-26,135.036,135.2791,1385000
ORCL,2024-03-27,135.373,135.6167,1388500
ORCL,2024-03-28,135.71,135.9543,1392000
ORCL,2024-03-29,134.955,135.1979,1395500
ORCL,2024-04-01,135.292,135.5355,1399000
ORCL,2024-04-02,135.629,135.8731,1402500
ORCL,2024-04-03,135.966,136.2107,1406000
ORCL,2024-04-04,136.303,136.5483,1409500
ORCL,2024-04-05,136.64,136.886,1413000
ORCL,2024-04-08,136.977,137.2236,1416500
ORCL,2024-04-09,137.314,137.5612,1420000
ORCL,2024-04-10,137.651,137.8988,1423500
ORCL,2024-04-11,137.988,138.2364,1427000
ORCL,2024-04-12,138.325,138.574,1430500
ORCL,2024-04-15,138.662,138.9116,1434000
ORCL,2024-04-16,138.999,139.2492,1437500
ORCL,2024-04-17,139.336,139.5868,1441000
ORCL,2024-04-18,139.673,139.9244,1444500
ORCL,2024-04-19,140.01,140.262,1448000
ORCL,2024-04-22,140.347,140.5996,1451500
ORCL,2024-04-23,140.684,140.9372,1455000
ORCL,2024-04-24,141.021,141.2748,1458500
ORCL,2024-04-25,141.358,141.6124,1462000
ORCL,2024-04-26,141.695,141.9501,1465500
ORCL,2024-04-29,140.94,141.1937,1469000
ORCL,2024-04-30,141.277,141.5313,1472500
ORCL,2024-05-01,141.614,141.8689,1476000
ORCL,2024-05-02,141.951,142.2065,1479500
ORCL,2024-05-03,142.288,142.5441,1483000
ORCL,2024-05-06,142.625,142.8817,1486500
ORCL,2024-05-07,142.962,143.2193,1490000
ORCL,2024-05-08,143.299,143.5569,1493500
ORCL,2024-05-09,143.636,143.8945,1497000
ORCL,2024-05-10,143.973,144.2322,1500500
ORCL,2024-05-13,144.31,144.5698,1504000
ORCL,2024-05-14,144.647,144.9074,1507500
ORCL,2024-05-15,144.984,145.245,1511000
ORCL,2024-05-16,145.321,145.5826,1514500
ORCL,2024-05-17,145.658,145.9202,1518000
ORCL,2024-05-20,145.995,146.2578,1521500
ORCL,2024-05-21,146.332,146.5954,1525000
ORCL,2024-05-22,146.669,146.933,1528500
ORCL,2024-05-23,147.006,147.2706,1532000
ORCL,2024-05-24,147.343,147.6082,1535500
ORCL,2024-05-27,147.68,147.9458,1539000
ORCL,2024-05-28,146.925,147.1895,1542500
ORCL,2024-05-29,147.262,147.5271,1546000
ORCL,2024-05-30,147.599,147.8647,1549500
ORCL,2024-05-31,147.936,148.2023,1553000
ORCL,2024-06-03,148.273,148.5399,1556500
ORCL,2024-06-04,148.61,148.8775,1560000
ORCL,2024-06-05,148.947,149.2151,1563500
ORCL,2024-06-06,149.284,149.5527,1567000
ORCL,2024-06-07,149.621,149.8903,1570500
ORCL,2024-06-10,149.958,150.2279,1574000
ORCL,2024-06-11,150.295,150.5655,1577500
ORCL,2024-06-12,150.632,150.9031,1581000
ORCL,2024-06-13,150.969,151.2407,1584500
ORCL,2024-06-14,151.306,151.5784,1588000
ORCL,2024-06-17,151.643,151.916,1591500
ORCL,2024-06-18,151.98,152.2536,1595000
ORCL,2024-06-19,152.317,152.5912,1598500
ORCL,2024-06-20,152.654,152.9288,1602000
ORCL,2024-06-21,152.991,153.2664,1605500
ORCL,2024-06-24,153.328,153.604,1609000
ORCL,2024-06-25,153.665,153.9416,1612500
ORCL,2024-06-26,152.91,153.1852,1616000
ORCL,2024-06-27,153.247,153.5228,1619500
ORCL,2024-06-28,153.584,153.8605,1623000
CRM,2024-01-02,123.0,123.0,1200000
CRM,2024-01-03,123.358,123.358,1203500
CRM,2024-01-04,123.716,123.716,1207000
CRM,2024-01-05,124.074,124.074,1210500
CRM,2024-01-08,124.432,124.432,1214000
CRM,2024-01-09,124.79,124.79,1217500
CRM,2024-01-10,125.148,125.148,1221000
CRM,2024-01-11,125.506,125.506,1224500
CRM,2024-01-12,125.864,125.864,1228000
CRM,2024-01-15,126.222,126.222,1231500
CRM,2024-01-16,126.58,126.58,1235000
CRM,2024-01-17,126.938,126.938,1238500
CRM,2024-01-18,127.296,127.296,1242000
CRM,2024-01-19,127.654,127.654,1245500
CRM,2024-01-22,128.012,128.012,1249000
CRM,2024-01-23,128.37,128.37,1252500
CRM,2024-01-24,128.728,128.728,1256000
CRM,2024-01-25,129.086,129.086,1259500
CRM,2024-01-26,129.444,129.444,1263000
CRM,2024-01-29,129.802,129.802,1266500
CRM,2024-01-30,130.16,130.16,1270000
CRM,2024-01-31,129.3,129.3,1273500
CRM,2024-02-01,129.658,129.658,1277000
CRM,2024-02-02,130.016,130.016,1280500
CRM,2024-02-05,130.374,130.374,1284000
CRM,2024-02-06,130.732,130.732,1287500
CRM,2024-02-07,131.09,131.09,1291000
CRM,2024-02-08,131.448,131.448,1294500
CRM,2024-02-09,131.806,131.806,1298000
CRM,2024-02-12,132.164,132.164,1301500
CRM,2024-02-13,132.522,132.522,1305000
CRM,2024-02-14,132.88,132.88,1308500
CRM,2024-02-15,133.238,133.238,1312000
CRM,2024-02-16,133.596,133.596,1315500
CRM,2024-02-19,133.954,133.954,1319000
CRM,2024-02-20,134.312,134.312,1322500
CRM,2024-02-21,134.67,134.67,1326000
CRM,2024-02-22,135.028,135.028,1329500
CRM,2024-02-23,135.386,135.386,1333000
CRM,2024-02-26,135.744,135.744,1336500
CRM,2024-02-27,136.102,136.102,1340000
CRM,2024-02-28,136.46,136.46,1343500
CRM,2024-02-29,135.6,135.6,1347000
CRM,2024-03-01,135.958,135.958,1350500
CRM,2024-03-04,136.316,136.316,1354000
CRM,2024-03-05,136.674,136.674,1357500
CRM,2024-03-06,137.032,137.032,1361000
CRM,2024-03-07,137.39,137.39,1364500
CRM,2024-03-08,137.748,137.748,1368000
CRM,2024-03-11,138.106,138.106,1371500
CRM,2024-03-12,138.464,138.464,1375000
CRM,2024-03-13,138.822,138.822,1378500
CRM,2024-03-14,139.18,139.18,1382000
CRM,2024-03-15,139.538,139.538,1385500
CRM,2024-03-18,139.896,139.896,1389000
CRM,2024-03-19,140.254,140.254,1392500
CRM,2024-03-20,140.612,140.612,1396000
CRM,2024-03-21,140.97,140.97,1399500
CRM,2024-03-22,141.328,141.328,1403000
CRM,2024-03-25,141.686,141.686,1406500
CRM,2024-03-26,142.044,142.044,1410000
CRM,2024-03-27,142.402,142.402,1413500
CRM,2024-03-28,142.76,142.76,1417000
CRM,2024-03-29,141.9,141.9,1420500
CRM,2024-04-01,142.258,142.258,1424000
CRM,2024-04-02,142.616,142.616,1427500
CRM,2024-04-03,142.974,142.974,1431000
CRM,2024-04-04,143.332,143.332,1434500
CRM,2024-04-05,143.69,143.69,1438000
CRM,2024-04-08,144.048,144.048,1441500
CRM,2024-04-09,144.406,144.406,1445000
CRM,2024-04-10,144.764,144.764,1448500
CRM,2024-04-11,145.122,145.122,1452000
CRM,2024-04-12,145.48,145.48,1455500
CRM,2024-04-15,145.838,145.838,1459000
CRM,2024-04-16,146.196,146.196,1462500
CRM,2024-04-17,146.554,146.554,1466000
CRM,2024-04-18,146.912,146.912,1469500
CRM,2024-04-19,147.27,147.27,1473000
CRM,2024-04-22,147.628,147.628,1476500
CRM,2024-04-23,147.986,147.986,1480000
CRM,2024-04-24,148.344,148.344,1483500
CRM,2024-04-25,148.702,148.702,1487000
CRM,2024-04-26,149.06,149.06,1490500
CRM,2024-04-29,148.2,148.2,1494000
CRM,2024-04-30,148.558,148.558,1497500
CRM,2024-05-01,148.916,148.916,1501000
CRM,2024-05-02,149.274,149.274,1504500
CRM,2024-05-03,149.632,149.632,1508000
CRM,2024-05-06,149.99,149.99,1511500
CRM,2024-05-07,150.348,150.348,1515000
CRM,2024-05-08,150.706,150.706,1518500
CRM,2024-05-09,151.064,151.064,1522000
CRM,2024-05-10,151.422,151.422,1525500
CRM,2024-05-13,151.78,151.78,1529000
CRM,2024-05-14,152.138,152.138,1532500
CRM,2024-05-15,152.496,152.496,1536000
CRM,2024-05-16,152.854,152.854,1539500
CRM,2024-05-17,153.212,153.212,1543000
CRM,2024-05-20,153.57,153.57,1546500
CRM,2024-05-21,153.928,153.928,1550000
CRM,2024-05-22,154.286,154.286,1553500
CRM,2024-05-23,154.644,154.644,1557000
CRM,2024-05-24,155.002,155.002,1560500
CRM,2024-05-27,155.36,155.36,1564000
CRM,2024-05-28,154.5,154.5,1567500
CRM,2024-05-29,154.858,154.858,1571000
CRM,2024-05-30,155.216,155.216,1574500
CRM,2024-05-31,155.574,155.574,1578000
CRM,2024-06-03,155.932,155.932,1581500
CRM,2024-06-04,156.29,156.29,1585000
CRM,2024-06-05,156.648,156.648,1588500
CRM,2024-06-06,157.006,157.006,1592000
CRM,2024-06-07,157.364,157.364,1595500
CRM,2024-06-10,157.722,157.722,1599000
CRM,2024-06-11,158.08,158.08,1602500
CRM,2024-06-12,158.438,158.438,1606000
CRM,2024-06-13,158.796,158.796,1609500
CRM,2024-06-14,159.154,159.154,1613000
